a_Gene_ID	Mirbase ID	species_ID	MSA_start	MSA_end	UTR_start	UTR_end	Group_num	Site_type	miRNA in this species	Group_type	Species_in_this_group	Species_in_this_group_with_this_site_type	ORF_overlap
transcript:ENSORLT00000040908	ola-miR-187-3p#FMORYLATM0298	8090	993	998	993	998	2450	6mer	x	6mer	8090		0
transcript:ENSORLT00000028284	ola-miR-187-3p#FMORYLATM0298	8090	208	214	208	214	2451	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000028284	ola-miR-187-3p#FMORYLATM0298	8090	217	222	217	222	2452	6mer	x	6mer	8090		0
transcript:ENSORLT00000045476	ola-miR-187-3p#FMORYLATM0298	8090	3289	3295	3289	3295	2453	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000045476	ola-miR-187-3p#FMORYLATM0298	8090	980	985	980	985	2454	6mer	x	6mer	8090		0
transcript:ENSORLT00000030133	ola-miR-187-3p#FMORYLATM0298	8090	1438	1444	1438	1444	2455	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000035091	ola-miR-187-3p#FMORYLATM0298	8090	1438	1444	1438	1444	2456	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000035204	ola-miR-187-3p#FMORYLATM0298	8090	1438	1444	1438	1444	2457	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000036041	ola-miR-187-3p#FMORYLATM0298	8090	1438	1444	1438	1444	2458	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000044822	ola-miR-187-3p#FMORYLATM0298	8090	1438	1444	1438	1444	2459	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000047034	ola-miR-187-3p#FMORYLATM0298	8090	1630	1635	1630	1635	2460	6mer	x	6mer	8090		0
transcript:ENSORLT00000047034	ola-miR-187-3p#FMORYLATM0298	8090	2244	2249	2244	2249	2461	6mer	x	6mer	8090		0
transcript:ENSORLT00000047034	ola-miR-187-3p#FMORYLATM0298	8090	4485	4491	4485	4491	2462	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000047034	ola-miR-187-3p#FMORYLATM0298	8090	4639	4645	4639	4645	2463	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	1028	1033	1028	1033	2464	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	1108	1113	1108	1113	2465	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	1188	1193	1188	1193	2466	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	1228	1233	1228	1233	2467	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	2268	2274	2268	2274	2468	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	628	633	628	633	2469	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	668	673	668	673	2470	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	688	693	688	693	2471	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	768	773	768	773	2472	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	808	813	808	813	2473	6mer	x	6mer	8090		0
transcript:ENSORLT00000028014	ola-miR-187-3p#FMORYLATM0298	8090	888	893	888	893	2474	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	1028	1033	1028	1033	2475	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	1108	1113	1108	1113	2476	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	1188	1193	1188	1193	2477	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	1228	1233	1228	1233	2478	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	2268	2274	2268	2274	2479	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	628	633	628	633	2480	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	668	673	668	673	2481	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	688	693	688	693	2482	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	768	773	768	773	2483	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	808	813	808	813	2484	6mer	x	6mer	8090		0
transcript:ENSORLT00000046113	ola-miR-187-3p#FMORYLATM0298	8090	888	893	888	893	2485	6mer	x	6mer	8090		0
transcript:ENSORLT00000036657	ola-miR-187-3p#FMORYLATM0298	8090	3743	3748	3743	3748	2486	6mer	x	6mer	8090		0
transcript:ENSORLT00000034414	ola-miR-187-3p#FMORYLATM0298	8090	1057	1062	1057	1062	2487	6mer	x	6mer	8090		0
transcript:ENSORLT00000034414	ola-miR-187-3p#FMORYLATM0298	8090	691	696	691	696	2488	6mer	x	6mer	8090		0
transcript:ENSORLT00000029065	ola-miR-187-3p#FMORYLATM0298	8090	940	946	940	946	2489	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000041720	ola-miR-187-3p#FMORYLATM0298	8090	2263	2268	2263	2268	2490	6mer	x	6mer	8090		0
transcript:ENSORLT00000030810	ola-miR-187-3p#FMORYLATM0298	8090	1477	1482	1477	1482	2491	6mer	x	6mer	8090		0
transcript:ENSORLT00000029442	ola-miR-187-3p#FMORYLATM0298	8090	1966	1973	1966	1973	2492	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000029442	ola-miR-187-3p#FMORYLATM0298	8090	2758	2764	2758	2764	2493	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000029442	ola-miR-187-3p#FMORYLATM0298	8090	3640	3647	3640	3647	2494	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000036921	ola-miR-187-3p#FMORYLATM0298	8090	474	479	474	479	2495	6mer	x	6mer	8090		0
transcript:ENSORLT00000030995	ola-miR-187-3p#FMORYLATM0298	8090	1168	1173	1168	1173	2496	6mer	x	6mer	8090		0
transcript:ENSORLT00000043760	ola-miR-187-3p#FMORYLATM0298	8090	1168	1173	1168	1173	2497	6mer	x	6mer	8090		0
transcript:ENSORLT00000044439	ola-miR-187-3p#FMORYLATM0298	8090	1168	1173	1168	1173	2498	6mer	x	6mer	8090		0
transcript:ENSORLT00000046562	ola-miR-187-3p#FMORYLATM0298	8090	710	715	710	715	2499	6mer	x	6mer	8090		0
transcript:ENSORLT00000011351	ola-miR-187-3p#FMORYLATM0298	8090	2728	2733	2728	2733	2500	6mer	x	6mer	8090		0
transcript:ENSORLT00000011351	ola-miR-187-3p#FMORYLATM0298	8090	564	570	564	570	2501	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000030223	ola-miR-187-3p#FMORYLATM0298	8090	3316	3321	3316	3321	2502	6mer	x	6mer	8090		0
transcript:ENSORLT00000031265	ola-miR-187-3p#FMORYLATM0298	8090	3316	3321	3316	3321	2503	6mer	x	6mer	8090		0
transcript:ENSORLT00000036178	ola-miR-187-3p#FMORYLATM0298	8090	3316	3321	3316	3321	2504	6mer	x	6mer	8090		0
transcript:ENSORLT00000011403	ola-miR-187-3p#FMORYLATM0298	8090	2256	2261	2256	2261	2505	6mer	x	6mer	8090		0
transcript:ENSORLT00000011453	ola-miR-187-3p#FMORYLATM0298	8090	126	131	126	131	2506	6mer	x	6mer	8090		0
transcript:ENSORLT00000035984	ola-miR-187-3p#FMORYLATM0298	8090	973	979	973	979	2507	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000045281	ola-miR-187-3p#FMORYLATM0298	8090	130	136	130	136	2508	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000011743	ola-miR-187-3p#FMORYLATM0298	8090	2523	2529	2523	2529	2509	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000031388	ola-miR-187-3p#FMORYLATM0298	8090	1384	1389	1384	1389	2510	6mer	x	6mer	8090		0
transcript:ENSORLT00000045168	ola-miR-187-3p#FMORYLATM0298	8090	175	180	175	180	2511	6mer	x	6mer	8090		0
transcript:ENSORLT00000036636	ola-miR-187-3p#FMORYLATM0298	8090	36	42	36	42	2512	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000012707	ola-miR-187-3p#FMORYLATM0298	8090	1860	1865	1860	1865	2513	6mer	x	6mer	8090		0
transcript:ENSORLT00000046967	ola-miR-187-3p#FMORYLATM0298	8090	1860	1865	1860	1865	2514	6mer	x	6mer	8090		0
transcript:ENSORLT00000012796	ola-miR-187-3p#FMORYLATM0298	8090	1265	1271	1265	1271	2515	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000035465	ola-miR-187-3p#FMORYLATM0298	8090	25	31	25	31	2516	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000035342	ola-miR-187-3p#FMORYLATM0298	8090	157	162	157	162	2517	6mer	x	6mer	8090		0
transcript:ENSORLT00000013509	ola-miR-187-3p#FMORYLATM0298	8090	2924	2931	2924	2931	2518	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000035526	ola-miR-187-3p#FMORYLATM0298	8090	105	111	105	111	2519	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000035526	ola-miR-187-3p#FMORYLATM0298	8090	1297	1303	1297	1303	2520	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000041971	ola-miR-187-3p#FMORYLATM0298	8090	2550	2556	2550	2556	2521	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000014324	ola-miR-187-3p#FMORYLATM0298	8090	699	704	699	704	2522	6mer	x	6mer	8090		0
transcript:ENSORLT00000014485	ola-miR-187-3p#FMORYLATM0298	8090	80	85	80	85	2523	6mer	x	6mer	8090		0
transcript:ENSORLT00000046930	ola-miR-187-3p#FMORYLATM0298	8090	3091	3097	3091	3097	2524	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000047078	ola-miR-187-3p#FMORYLATM0298	8090	3091	3097	3091	3097	2525	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000041047	ola-miR-187-3p#FMORYLATM0298	8090	1764	1769	1764	1769	2526	6mer	x	6mer	8090		0
transcript:ENSORLT00000040984	ola-miR-187-3p#FMORYLATM0298	8090	1041	1046	1041	1046	2527	6mer	x	6mer	8090		0
transcript:ENSORLT00000032741	ola-miR-187-3p#FMORYLATM0298	8090	813	818	813	818	2528	6mer	x	6mer	8090		0
transcript:ENSORLT00000035842	ola-miR-187-3p#FMORYLATM0298	8090	2861	2867	2861	2867	2529	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000015378	ola-miR-187-3p#FMORYLATM0298	8090	598	603	598	603	2530	6mer	x	6mer	8090		0
transcript:ENSORLT00000046803	ola-miR-187-3p#FMORYLATM0298	8090	2902	2908	2902	2908	2531	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000044211	ola-miR-187-3p#FMORYLATM0298	8090	2098	2104	2098	2104	2532	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000044211	ola-miR-187-3p#FMORYLATM0298	8090	2143	2149	2143	2149	2533	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000027128	ola-miR-187-3p#FMORYLATM0298	8090	1626	1633	1626	1633	2534	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000043277	ola-miR-187-3p#FMORYLATM0298	8090	1626	1633	1626	1633	2535	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000016807	ola-miR-187-3p#FMORYLATM0298	8090	1469	1475	1469	1475	2536	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000016839	ola-miR-187-3p#FMORYLATM0298	8090	625	632	625	632	2537	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000031078	ola-miR-187-3p#FMORYLATM0298	8090	2054	2061	2054	2061	2538	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000016871	ola-miR-187-3p#FMORYLATM0298	8090	1544	1549	1544	1549	2539	6mer	x	6mer	8090		0
transcript:ENSORLT00000016871	ola-miR-187-3p#FMORYLATM0298	8090	3287	3293	3287	3293	2540	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000044385	ola-miR-187-3p#FMORYLATM0298	8090	1741	1746	1741	1746	2541	6mer	x	6mer	8090		0
transcript:ENSORLT00000044385	ola-miR-187-3p#FMORYLATM0298	8090	3484	3490	3484	3490	2542	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000016912	ola-miR-187-3p#FMORYLATM0298	8090	560	565	560	565	2543	6mer	x	6mer	8090		0
transcript:ENSORLT00000047041	ola-miR-187-3p#FMORYLATM0298	8090	560	565	560	565	2544	6mer	x	6mer	8090		0
transcript:ENSORLT00000028091	ola-miR-187-3p#FMORYLATM0298	8090	847	852	847	852	2545	6mer	x	6mer	8090		0
transcript:ENSORLT00000043913	ola-miR-187-3p#FMORYLATM0298	8090	847	852	847	852	2546	6mer	x	6mer	8090		0
transcript:ENSORLT00000018940	ola-miR-187-3p#FMORYLATM0298	8090	2689	2694	2689	2694	2547	6mer	x	6mer	8090		0
transcript:ENSORLT00000019361	ola-miR-187-3p#FMORYLATM0298	8090	1605	1610	1605	1610	2548	6mer	x	6mer	8090		0
transcript:ENSORLT00000033119	ola-miR-187-3p#FMORYLATM0298	8090	2150	2156	2150	2156	2549	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000020011	ola-miR-187-3p#FMORYLATM0298	8090	62	68	62	68	2550	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000020165	ola-miR-187-3p#FMORYLATM0298	8090	28	33	28	33	2551	6mer	x	6mer	8090		0
transcript:ENSORLT00000031139	ola-miR-187-3p#FMORYLATM0298	8090	891	897	891	897	2552	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000020265	ola-miR-187-3p#FMORYLATM0298	8090	1757	1763	1757	1763	2553	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000020265	ola-miR-187-3p#FMORYLATM0298	8090	2729	2735	2729	2735	2554	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000032136	ola-miR-187-3p#FMORYLATM0298	8090	926	932	926	932	2555	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000034999	ola-miR-187-3p#FMORYLATM0298	8090	926	932	926	932	2556	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000020381	ola-miR-187-3p#FMORYLATM0298	8090	2695	2701	2695	2701	2557	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000038097	ola-miR-187-3p#FMORYLATM0298	8090	1968	1973	1968	1973	2558	6mer	x	6mer	8090		0
transcript:ENSORLT00000038097	ola-miR-187-3p#FMORYLATM0298	8090	3247	3252	3247	3252	2559	6mer	x	6mer	8090		0
transcript:ENSORLT00000033735	ola-miR-187-3p#FMORYLATM0298	8090	862	867	862	867	2560	6mer	x	6mer	8090		0
transcript:ENSORLT00000020684	ola-miR-187-3p#FMORYLATM0298	8090	704	710	704	710	2561	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000020686	ola-miR-187-3p#FMORYLATM0298	8090	704	710	704	710	2562	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000045678	ola-miR-187-3p#FMORYLATM0298	8090	704	710	704	710	2563	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000035511	ola-miR-187-3p#FMORYLATM0298	8090	333	338	333	338	2564	6mer	x	6mer	8090		0
transcript:ENSORLT00000040427	ola-miR-187-3p#FMORYLATM0298	8090	2632	2637	2632	2637	2565	6mer	x	6mer	8090		0
transcript:ENSORLT00000021076	ola-miR-187-3p#FMORYLATM0298	8090	2371	2376	2371	2376	2566	6mer	x	6mer	8090		0
transcript:ENSORLT00000033125	ola-miR-187-3p#FMORYLATM0298	8090	589	594	589	594	2567	6mer	x	6mer	8090		0
transcript:ENSORLT00000038872	ola-miR-187-3p#FMORYLATM0298	8090	589	594	589	594	2568	6mer	x	6mer	8090		0
transcript:ENSORLT00000021248	ola-miR-187-3p#FMORYLATM0298	8090	1543	1548	1543	1548	2569	6mer	x	6mer	8090		0
transcript:ENSORLT00000029874	ola-miR-187-3p#FMORYLATM0298	8090	1543	1548	1543	1548	2570	6mer	x	6mer	8090		0
transcript:ENSORLT00000030448	ola-miR-187-3p#FMORYLATM0298	8090	1543	1548	1543	1548	2571	6mer	x	6mer	8090		0
transcript:ENSORLT00000032574	ola-miR-187-3p#FMORYLATM0298	8090	1543	1548	1543	1548	2572	6mer	x	6mer	8090		0
transcript:ENSORLT00000041793	ola-miR-187-3p#FMORYLATM0298	8090	1543	1548	1543	1548	2573	6mer	x	6mer	8090		0
transcript:ENSORLT00000045857	ola-miR-187-3p#FMORYLATM0298	8090	1543	1548	1543	1548	2574	6mer	x	6mer	8090		0
transcript:ENSORLT00000034830	ola-miR-187-3p#FMORYLATM0298	8090	279	284	279	284	2575	6mer	x	6mer	8090		0
transcript:ENSORLT00000037475	ola-miR-187-3p#FMORYLATM0298	8090	279	284	279	284	2576	6mer	x	6mer	8090		0
transcript:ENSORLT00000039442	ola-miR-187-3p#FMORYLATM0298	8090	279	284	279	284	2577	6mer	x	6mer	8090		0
transcript:ENSORLT00000043120	ola-miR-187-3p#FMORYLATM0298	8090	279	284	279	284	2578	6mer	x	6mer	8090		0
transcript:ENSORLT00000035077	ola-miR-187-3p#FMORYLATM0298	8090	980	985	980	985	2579	6mer	x	6mer	8090		0
transcript:ENSORLT00000042114	ola-miR-187-3p#FMORYLATM0298	8090	2793	2798	2793	2798	2580	6mer	x	6mer	8090		0
transcript:ENSORLT00000021492	ola-miR-187-3p#FMORYLATM0298	8090	464	469	464	469	2581	6mer	x	6mer	8090		0
transcript:ENSORLT00000041228	ola-miR-187-3p#FMORYLATM0298	8090	464	469	464	469	2582	6mer	x	6mer	8090		0
transcript:ENSORLT00000026905	ola-miR-187-3p#FMORYLATM0298	8090	142	147	142	147	2583	6mer	x	6mer	8090		0
transcript:ENSORLT00000031929	ola-miR-187-3p#FMORYLATM0298	8090	142	147	142	147	2584	6mer	x	6mer	8090		0
transcript:ENSORLT00000037697	ola-miR-187-3p#FMORYLATM0298	8090	142	147	142	147	2585	6mer	x	6mer	8090		0
transcript:ENSORLT00000033676	ola-miR-187-3p#FMORYLATM0298	8090	1531	1536	1531	1536	2586	6mer	x	6mer	8090		0
transcript:ENSORLT00000036327	ola-miR-187-3p#FMORYLATM0298	8090	87	93	87	93	2587	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000029455	ola-miR-187-3p#FMORYLATM0298	8090	2163	2168	2163	2168	2588	6mer	x	6mer	8090		0
transcript:ENSORLT00000022081	ola-miR-187-3p#FMORYLATM0298	8090	1654	1660	1654	1660	2589	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000022081	ola-miR-187-3p#FMORYLATM0298	8090	412	417	412	417	2590	6mer	x	6mer	8090		0
transcript:ENSORLT00000022082	ola-miR-187-3p#FMORYLATM0298	8090	1654	1660	1654	1660	2591	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000022082	ola-miR-187-3p#FMORYLATM0298	8090	412	417	412	417	2592	6mer	x	6mer	8090		0
transcript:ENSORLT00000028413	ola-miR-187-3p#FMORYLATM0298	8090	1654	1660	1654	1660	2593	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000028413	ola-miR-187-3p#FMORYLATM0298	8090	412	417	412	417	2594	6mer	x	6mer	8090		0
transcript:ENSORLT00000033919	ola-miR-187-3p#FMORYLATM0298	8090	1654	1660	1654	1660	2595	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000033919	ola-miR-187-3p#FMORYLATM0298	8090	412	417	412	417	2596	6mer	x	6mer	8090		0
transcript:ENSORLT00000032163	ola-miR-187-3p#FMORYLATM0298	8090	2358	2364	2358	2364	2597	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000026997	ola-miR-187-3p#FMORYLATM0298	8090	4391	4397	4391	4397	2598	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000026997	ola-miR-187-3p#FMORYLATM0298	8090	4664	4669	4664	4669	2599	6mer	x	6mer	8090		0
transcript:ENSORLT00000022303	ola-miR-187-3p#FMORYLATM0298	8090	2727	2732	2727	2732	2600	6mer	x	6mer	8090		0
transcript:ENSORLT00000031524	ola-miR-187-3p#FMORYLATM0298	8090	2907	2913	2907	2913	2601	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000031524	ola-miR-187-3p#FMORYLATM0298	8090	2995	3000	2995	3000	2602	6mer	x	6mer	8090		0
transcript:ENSORLT00000034628	ola-miR-187-3p#FMORYLATM0298	8090	2907	2913	2907	2913	2603	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000034628	ola-miR-187-3p#FMORYLATM0298	8090	2995	3000	2995	3000	2604	6mer	x	6mer	8090		0
transcript:ENSORLT00000022559	ola-miR-187-3p#FMORYLATM0298	8090	796	802	796	802	2605	7mer-1a	x	7mer-1a	8090		0
transcript:ENSORLT00000035896	ola-miR-187-3p#FMORYLATM0298	8090	794	799	794	799	2606	6mer	x	6mer	8090		0
transcript:ENSORLT00000036340	ola-miR-187-3p#FMORYLATM0298	8090	500	505	500	505	2607	6mer	x	6mer	8090		0
transcript:ENSORLT00000045557	ola-miR-187-3p#FMORYLATM0298	8090	500	505	500	505	2608	6mer	x	6mer	8090		0
transcript:ENSORLT00000035556	ola-miR-187-3p#FMORYLATM0298	8090	2394	2399	2394	2399	2609	6mer	x	6mer	8090		0
transcript:ENSORLT00000039076	ola-miR-187-3p#FMORYLATM0298	8090	2394	2399	2394	2399	2610	6mer	x	6mer	8090		0
transcript:ENSORLT00000022584	ola-miR-187-3p#FMORYLATM0298	8090	1940	1945	1940	1945	2611	6mer	x	6mer	8090		0
transcript:ENSORLT00000022584	ola-miR-187-3p#FMORYLATM0298	8090	4092	4098	4092	4098	2612	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000022642	ola-miR-187-3p#FMORYLATM0298	8090	2481	2486	2481	2486	2613	6mer	x	6mer	8090		0
transcript:ENSORLT00000027050	ola-miR-187-3p#FMORYLATM0298	8090	2570	2576	2570	2576	2614	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000034439	ola-miR-187-3p#FMORYLATM0298	8090	2570	2576	2570	2576	2615	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000043901	ola-miR-187-3p#FMORYLATM0298	8090	2570	2576	2570	2576	2616	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000046934	ola-miR-187-3p#FMORYLATM0298	8090	2570	2576	2570	2576	2617	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000022718	ola-miR-187-3p#FMORYLATM0298	8090	2003	2008	2003	2008	2618	6mer	x	6mer	8090		0
transcript:ENSORLT00000022718	ola-miR-187-3p#FMORYLATM0298	8090	3827	3832	3827	3832	2619	6mer	x	6mer	8090		0
transcript:ENSORLT00000022719	ola-miR-187-3p#FMORYLATM0298	8090	3890	3895	3890	3895	2620	6mer	x	6mer	8090		0
transcript:ENSORLT00000022723	ola-miR-187-3p#FMORYLATM0298	8090	3890	3895	3890	3895	2621	6mer	x	6mer	8090		0
transcript:ENSORLT00000044479	ola-miR-187-3p#FMORYLATM0298	8090	3279	3285	3279	3285	2622	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000044613	ola-miR-187-3p#FMORYLATM0298	8090	57	62	57	62	2623	6mer	x	6mer	8090		0
transcript:ENSORLT00000031777	ola-miR-187-3p#FMORYLATM0298	8090	94	99	94	99	2624	6mer	x	6mer	8090		0
transcript:ENSORLT00000035801	ola-miR-187-3p#FMORYLATM0298	8090	3723	3728	3723	3728	2625	6mer	x	6mer	8090		0
transcript:ENSORLT00000038511	ola-miR-187-3p#FMORYLATM0298	8090	1757	1762	1757	1762	2626	6mer	x	6mer	8090		0
transcript:ENSORLT00000038511	ola-miR-187-3p#FMORYLATM0298	8090	2089	2094	2089	2094	2627	6mer	x	6mer	8090		0
transcript:ENSORLT00000038511	ola-miR-187-3p#FMORYLATM0298	8090	2313	2319	2313	2319	2628	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000038511	ola-miR-187-3p#FMORYLATM0298	8090	2341	2347	2341	2347	2629	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000000027	ola-miR-187-3p#FMORYLATM0298	8090	124	130	124	130	2630	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000028732	ola-miR-187-3p#FMORYLATM0298	8090	347	353	347	353	2631	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000026852	ola-miR-187-3p#FMORYLATM0298	8090	515	521	515	521	2632	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000028064	ola-miR-187-3p#FMORYLATM0298	8090	515	521	515	521	2633	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000028370	ola-miR-187-3p#FMORYLATM0298	8090	698	704	698	704	2634	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000033035	ola-miR-187-3p#FMORYLATM0298	8090	698	704	698	704	2635	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000031735	ola-miR-187-3p#FMORYLATM0298	8090	104	109	104	109	2636	6mer	x	6mer	8090		0
transcript:ENSORLT00000000123	ola-miR-187-3p#FMORYLATM0298	8090	2249	2254	2249	2254	2637	6mer	x	6mer	8090		0
transcript:ENSORLT00000000123	ola-miR-187-3p#FMORYLATM0298	8090	639	646	639	646	2638	8mer-1a	x	8mer-1a	8090		0
transcript:ENSORLT00000030511	ola-miR-187-3p#FMORYLATM0298	8090	653	659	653	659	2639	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000031881	ola-miR-187-3p#FMORYLATM0298	8090	653	659	653	659	2640	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000033649	ola-miR-187-3p#FMORYLATM0298	8090	653	659	653	659	2641	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000039209	ola-miR-187-3p#FMORYLATM0298	8090	653	659	653	659	2642	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000045890	ola-miR-187-3p#FMORYLATM0298	8090	440	445	440	445	2643	6mer	x	6mer	8090		0
transcript:ENSORLT00000029128	ola-miR-187-3p#FMORYLATM0298	8090	912	918	912	918	2644	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000000741	ola-miR-187-3p#FMORYLATM0298	8090	966	971	966	971	2645	6mer	x	6mer	8090		0
transcript:ENSORLT00000038776	ola-miR-187-3p#FMORYLATM0298	8090	966	971	966	971	2646	6mer	x	6mer	8090		0
transcript:ENSORLT00000041322	ola-miR-187-3p#FMORYLATM0298	8090	147	153	147	153	2647	7mer-m8	x	7mer-m8	8090		0
transcript:ENSORLT00000046342	ola-miR-187-3p#FMORYLATM0298	8090	504	511	504	511	2648	8mer-1a	x	8mer-1a	8090		0
